Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc
0,Tb927.5.4450,0.08400440220522754,16.908444681629096,0.44417005281471,"hypothetical protein, conserved"
1,Tb05.5K5.110,0.05724068871046839,22.612100565257915,1.006663875966743,"major vault protein, putative"
2,Tb927.5.4470,-0.004551529883233485,18.47174416337326,0.04101978120102964,"hypothetical protein, conserved"
3,Tb927.5.4480,0.04281364599577131,22.15860395119107,0.7967895465046362,"paraflagellar rod component par4, putative"
4,Tb927.5.4500,0.11319941903964903,22.05303559623215,2.5907542457659005,"ras-like small GTPase, putative"
5,Tb927.5.4520,-0.022885698839154145,17.571412720570734,0.21628679505424933,Kinetochore interacting protein 1
6,Tb927.5.4560,0.020116701997579867,21.803586745084118,0.29538485781973023,"guanine deaminase, putative"
7,Tb05.5K5.210,0.032318835290560344,20.533636948671464,0.30739131845157824,hypothetical protein
8,Tb927.5.4580,-0.04068521613061904,18.672189155553326,0.5058362825947879,Flagellum adhesion protein 3
9,Tb927.5.4380,-0.055394161600119673,21.920558845700423,1.0811766174337112,Kinetoplastid-specific Protein Phosphatase 1
10,Tb927.5.4390,0.04844162390245188,19.665810738990096,0.7535047636756029,"hypothetical protein, conserved"
11,Tb927.5.4400,-0.06764689214942265,18.990797096003778,0.6267705767082853,"hypothetical protein, conserved"
12,Tb927.5.4410,0.06800492432819993,18.964811152301102,0.6298251057733174,"hypothetical protein, conserved"
13,Tb927.5.4420,0.008467089425185037,22.731301633552754,0.12833797679745065,"nucleolar RNA helicase II, putative"
14,Tb05.5K5.80,0.05356557762380376,17.26875599616613,0.49549237988081757,"calcium/calmodulin-dependent protein kinase, putative"
15,Tb927.5.4440,-0.08182751467790084,20.606594531814483,0.45928071092752615,"dynein light chain, putative"
16,Tb06.3A7.960,0.026565817146753545,19.57477403401374,0.2196479086959861,hypothetical protein
17,Tb07.11L3.100,-0.029155969245085345,17.399953698755017,0.439796423067983,SUMO-interacting motif-containing protein
18,Tb927.7.2140,-0.028820751663118926,18.65449299513514,0.24195346025552802,"zinc finger protein family member, putative"
19,Tb08.27P2.400,-0.024097814414101748,14.195722566207305,0.06471343446356674,"expression site-associated gene 3 (ESAG3), degenerate"
20,Tb927.9.15680,-0.15887811145641706,16.57781508073894,1.353239542468055,expression site-associated gene 6 (ESAG6)
21,Tb927.9.15850,0.050802866228131904,14.003714784860476,0.24758253218404996,hypothetical protein
22,Tb11.v5.0463,0.016800357287159784,18.0859210761673,0.12877040894606687,"expression site-associated gene (ESAG) protein, putative"
23,Tb09.v4.0017,-0.002103738036947078,16.31325423915797,0.007916919581194639,"rab1 (small gtp-binding protein rab1, putative)"
24,Tb09.v4.0018,-0.07767606150164497,18.242761357327755,0.984176934284317,"expression site-associated gene 3 (ESAG3) protein, putative"
25,Tb09.v4.0067,0.20374415377161625,16.683347734080748,0.17286486681228594,"retrotransposon hot spot protein, pseudogene"
26,Tb09.v4.0107,-0.051681590823520196,17.399052997640254,0.23662686123116758,"expression site-associated gene 5 (ESAG5) protein, putative"
27,Tb09.v4.0109,0.18701863269467722,18.749052337293936,3.2710701523408483,hypothetical protein
28,Tb09.v4.0119,-0.00016892687718872423,14.969952963987437,0.0005048146794246468,"variant surface glycoprotein (VSG, pseudogene), putative"
29,Tb09.v4.0150,-0.2123723574633125,16.198276123672002,1.0737460945971389,"variant surface glycoprotein (VSG, pseudogene), putative"
31,Tb10.v4.0033,0.034823578562132695,19.35344370396907,0.58664633591656,pumillo RNA binding protein PUF1
32,Tb927.10.4440,0.04085909354783013,16.55384476472956,0.2940923306489204,predicted SAP domain protein
33,Tb10.v4.0035,-0.03564940865766175,21.263167932152836,0.526562060850277,"stress-inducible protein STI1-like, putative"
34,Tb927.10.4460,-0.018247705716028406,19.187135198183725,0.22296879990508364,"leucine carboxyl methyltransferase, putative"
35,Tb927.10.4480,-0.17975310384279908,16.299332925102064,3.3072907971636374,"DNA damage repair protein, putative"
36,Tb927.10.4490,-0.002532295002666274,19.084917397069407,0.024966586649979337,"hypothetical protein, conserved"
37,Tb927.10.4500,0.06437818554104169,18.86271889886892,0.7493736773243626,cap guanine-N7 methyltransferase
38,Tb10.v4.0041,-0.04385111945702391,19.731250226736915,0.9062870780168648,"PUB domain containing protein, putative"
39,Tb927.10.4330,-0.19579342233852692,15.060220157336046,1.1931761949407107,"2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor, putative"
40,Tb927.10.4320,0.09625033811160932,18.68833349410041,1.5891411253985763,"hypothetical protein, conserved"
41,Tb927.10.4310,-0.008664892314033779,21.190016436286182,0.045481565956011286,"prohibitin 2, putative"
42,Tb10.v4.0052,0.041519628106428286,20.32933660088631,0.4228788275012786,microtubule-associated protein 2
44,Tb10.v4.0107,0.01618693171661434,19.066148799320025,0.06708003483351091,"variant surface glycoprotein (VSG, atypical), putative"
45,Tb10.v4.0132,0.05335303145860415,13.386903926308028,0.2038189433742102,"variant surface glycoprotein (VSG), putative"
46,Tb10.v4.0134,-0.04278274468881449,17.901440989995216,0.028760837296099524,"variant surface glycoprotein (VSG), putative"
47,Tb10.v4.0196,0.7693412066633147,15.09763586554328,2.768950836422145,hypothetical protein
48,Tb10.v4.0217,0.00020415761564152035,15.022738119217534,0.0005714234259473787,hypothetical protein
49,Tb10.v4.0218,-0.06136383359122455,15.975216969050408,0.3412519185435759,"expression site-associated gene 3 (ESAG3) protein, putative"
50,Tb10.v4.0219,0.6490564345607126,15.943942834904592,7.35937943800626,"retrotransposon hot spot protein (RHS, pseudogene), putative"
51,Tb927.10.6900,-0.03540716121375809,17.812489081217574,0.584933132800295,base J-associated glucosyltransferase
52,Tb927.10.6950,-0.09149218818138749,16.133132014747453,0.4424446861657126,"sterol 24-c-methyltransferase, putative"
53,Tb10.v4.0259,0.19255779800286454,13.781479461547843,0.4372877340140087,"Endonuclease-reverse transcriptase, putative"
54,Tb11.v5.0537,-0.00289076900246954,22.639677447952476,0.026473330460125667,"polyubiquitin, putative"
55,Tb11.01.2730,0.0040813747885870555,18.618712178439132,0.045233446529616445,"hypothetical protein, conserved"
56,Tb11.01.6241,-0.038523960701402515,14.874410167787403,0.15680961946864186,"expression site-associated gene (ESAG) protein, putative"
57,Tb11.01.6250,-0.04977707007098431,16.92126012341938,0.7042832169377878,"expression site-associated gene 11 (ESAG11) protein, putative"
58,Tb11.02.5070b,-0.21799034538264195,14.999026063476258,0.921823574152097,"hypothetical protein, conserved"
59,Tb927.11.7213,0.02019782841729878,20.989118314710115,0.25407411903105104,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
60,Tb11.02.5090b,0.020322136652310974,18.09389886302431,0.18198667386958658,"proliferator-activated receptor-interacting protein (PRIP) interacting protein (PIMT), putative, pseudogene"
61,Tb927.11.7214,-0.10226636776319431,12.484362322069286,0.32985573292813525,Mitoribosomal SSU assembly factor 13
62,Tb11.02.5105b,-0.16714951601727357,15.032721372893295,0.9384019988838588,"hypothetical protein, conserved"
63,Tb927.11.7218,-0.04350126698149204,15.197449713895685,0.19959116467685564,mitochondrial edited mRNA stability factor 1 subunit
64,Tb11.02.5360b,-0.1774449601737622,17.61089062508837,2.6463509363143913,"hypothetical protein, conserved"
65,Tb11.02.5380b,-0.08552371233410838,19.06263403368558,1.869081543843771,"exosome complex exonuclease RRP44p homologue, putative"
66,Tb11.02.5390b,-0.029903154152513878,18.72357036138078,0.3132788591756119,"mRNA processing protein, putative"
67,Tb11.02.5400b,-0.2818259686218507,14.946347565075193,2.4783887576996455,"cystathionine beta-synthase, putative"
68,Tb11.02.5410b,0.13220336083778683,15.495404184427944,1.1038663116272716,"ubiquitin activating enzyme, putative"
69,Tb11.02.5420b,0.016751614045094954,19.209672211639656,0.16363879585020957,"NADPH-cytochrome p450 reductase, putative"
70,Tb11.02.5430b,-0.012002499388543697,17.16473990696689,0.12728560603024844,"hypothetical protein, conserved"
71,Tb927.6.4980,0.20456407132023458,17.67750865878,1.292508980580615,40S ribosomal protein S14
72,Tb11.0320,0.07078672063036606,24.024099966393166,0.21234983366600024,hypothetical protein
73,Tb927.11.7670,0.02774408732313205,18.185613207731947,0.276835185195317,"Cornifin (SPRR) family, putative"
74,Tb11.0350,0.049442696916027984,18.281255553320197,0.5639331364224321,hypothetical protein
75,Tb927.10.1130,0.046941495554591484,18.49208856781823,0.316269998752147,"dynein arm light chain, axonemal, putative"
76,Tb927.10.1140,0.022659077053855725,17.57208276354761,0.17170432678787667,epsilon tubulin
77,Tb927.10.1150,0.028525516474022794,15.93326331762575,0.15126882219682308,"hypothetical protein, conserved"
